Rubrica natureza;Descrição natureza receita;Categoria econômica;Origem da receita;Especie da receita;Tipo da receita;Rubrica receita;Alínea da receita;Subalínea da receita;Desdobramento nível 1;Desdobramento nível 2;Desdobramento nível 3;Finalidade da receita;Forma de ingresso;Órgão;Unidade;Organograma;Valor orçado R$;Orçado atualizado R$;Orçado deduções R$;Valor lançado mês;Valor arrecadado mês;Valor arrecadado acumulado até o mês;Orçado líquido atualizado R$;Realizado (%)
 11210101010000; TPP - Tx. de Fiscalizao de Vig. Sanitria; Receitas Correntes; Impostos, Taxas e Contribuies de Melhoria; Taxas; Taxas de Inspeo; Taxas pelo Exerccio do Poder de Polcia; Taxas de Inspeo, Controle e Fiscalizao; ; Taxas pelo Exerccio do Poder de Polcia; Taxas de Inspeo, Controle e Fiscalizao; No se aplica; TPP - Tx. de Fiscalizao de Vig. Sanitria; Arrecadaes; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 38.407,85; R$ 215.522,35; R$ 0,00; 0.0
 11125001000000; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal; Receitas Correntes; Impostos, Taxas e Contribuies de Melhoria; Impostos; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal; Impostos sobre o Patrimnio; Imposto sobre a Propriedade Predial e Territorial Urbana; ; Impostos sobre o Patrimnio; Imposto sobre a Propriedade Predial e Territorial Urbana; No se aplica; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal; Arrecadaes; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 119.077,64; R$ 4.878.520,03; R$ 0,00; 0.0
 11210101010000; TPP - Tx. de Fiscalizao de Vig. Sanitria; Receitas Correntes; Impostos, Taxas e Contribuies de Melhoria; Taxas; Taxas de Inspeo; Taxas pelo Exerccio do Poder de Polcia; Taxas de Inspeo, Controle e Fiscalizao; ; Taxas pelo Exerccio do Poder de Polcia; Taxas de Inspeo, Controle e Fiscalizao; No se aplica; TPP - Tx. de Fiscalizao de Vig. Sanitria; Arrecadaes; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 23.146,00; R$ 238.668,35; R$ 0,00; 0.0
 11145111000000; Imposto sobre Servios de Qualquer Natureza - ISSQN - Principal; Receitas Correntes; Impostos, Taxas e Contribuies de Melhoria; Impostos; Imposto sobre Servios de Qualquer Natureza - ISSQN - Principal; Impostos sobre Produo, Circulao e Servios; Impostos sobre Servios; Imposto sobre Servios de Qualquer Natureza - ISSQN; Impostos sobre Produo, Circulao e Servios; Impostos sobre Servios; Imposto sobre Servios de Qualquer Natureza - ISSQN; Imposto sobre Servios de Qualquer Natureza - ISSQN - Principal; Arrecadaes; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 138.750,68; R$ 547.598,89; R$ 0,00; 0.0
 11145111000000; Imposto sobre Servios de Qualquer Natureza - ISSQN - Principal; Receitas Correntes; Impostos, Taxas e Contribuies de Melhoria; Impostos; Imposto sobre Servios de Qualquer Natureza - ISSQN - Principal; Impostos sobre Produo, Circulao e Servios; Impostos sobre Servios; Imposto sobre Servios de Qualquer Natureza - ISSQN; Impostos sobre Produo, Circulao e Servios; Impostos sobre Servios; Imposto sobre Servios de Qualquer Natureza - ISSQN; Imposto sobre Servios de Qualquer Natureza - ISSQN - Principal; Arrecadaes; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 258.966,90; R$ 806.565,79; R$ 0,00; 0.0
 11125001000000; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal; Receitas Correntes; Impostos, Taxas e Contribuies de Melhoria; Impostos; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal; Impostos sobre o Patrimnio; Imposto sobre a Propriedade Predial e Territorial Urbana; ; Impostos sobre o Patrimnio; Imposto sobre a Propriedade Predial e Territorial Urbana; No se aplica; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal; Arrecadaes; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 72.676,97; R$ 4.951.197,00; R$ 0,00; 0.0
 11210101010000; TPP - Tx. de Fiscalizao de Vig. Sanitria; Receitas Correntes; Impostos, Taxas e Contribuies de Melhoria; Taxas; Taxas de Inspeo; Taxas pelo Exerccio do Poder de Polcia; Taxas de Inspeo, Controle e Fiscalizao; ; Taxas pelo Exerccio do Poder de Polcia; Taxas de Inspeo, Controle e Fiscalizao; No se aplica; TPP - Tx. de Fiscalizao de Vig. Sanitria; Arrecadaes; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 16.150,23; R$ 254.818,58; R$ 0,00; 0.0
 11145111000000; Imposto sobre Servios de Qualquer Natureza - ISSQN - Principal; Receitas Correntes; Impostos, Taxas e Contribuies de Melhoria; Impostos; Imposto sobre Servios de Qualquer Natureza - ISSQN - Principal; Impostos sobre Produo, Circulao e Servios; Impostos sobre Servios; Imposto sobre Servios de Qualquer Natureza - ISSQN; Impostos sobre Produo, Circulao e Servios; Impostos sobre Servios; Imposto sobre Servios de Qualquer Natureza - ISSQN; Imposto sobre Servios de Qualquer Natureza - ISSQN - Principal; Arrecadaes; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 126.607,44; R$ 933.173,23; R$ 0,00; 0.0
 11210101010000; TPP - Tx. de Fiscalizao de Vig. Sanitria; Receitas Correntes; Impostos, Taxas e Contribuies de Melhoria; Taxas; Taxas de Inspeo; Taxas pelo Exerccio do Poder de Polcia; Taxas de Inspeo, Controle e Fiscalizao; ; Taxas pelo Exerccio do Poder de Polcia; Taxas de Inspeo, Controle e Fiscalizao; No se aplica; TPP - Tx. de Fiscalizao de Vig. Sanitria; Arrecadaes; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 16.911,13; R$ 271.729,71; R$ 0,00; 0.0
 11125001000000; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal; Receitas Correntes; Impostos, Taxas e Contribuies de Melhoria; Impostos; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal; Impostos sobre o Patrimnio; Imposto sobre a Propriedade Predial e Territorial Urbana; ; Impostos sobre o Patrimnio; Imposto sobre a Propriedade Predial e Territorial Urbana; No se aplica; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal; Arrecadaes; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 80.170,37; R$ 5.031.367,37; R$ 0,00; 0.0
 11145111000000; Imposto sobre Servios de Qualquer Natureza - ISSQN - Principal; Receitas Correntes; Impostos, Taxas e Contribuies de Melhoria; Impostos; Imposto sobre Servios de Qualquer Natureza - ISSQN - Principal; Impostos sobre Produo, Circulao e Servios; Impostos sobre Servios; Imposto sobre Servios de Qualquer Natureza - ISSQN; Impostos sobre Produo, Circulao e Servios; Impostos sobre Servios; Imposto sobre Servios de Qualquer Natureza - ISSQN; Imposto sobre Servios de Qualquer Natureza - ISSQN - Principal; Arrecadaes; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 136.918,50; R$ 1.070.091,73; R$ 0,00; 0.0
 11125001000000; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal; Receitas Correntes; Impostos, Taxas e Contribuies de Melhoria; Impostos; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal; Impostos sobre o Patrimnio; Imposto sobre a Propriedade Predial e Territorial Urbana; ; Impostos sobre o Patrimnio; Imposto sobre a Propriedade Predial e Territorial Urbana; No se aplica; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal; Arrecadaes; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 61.590,74; R$ 5.092.958,11; R$ 0,00; 0.0
 11210101010000; TPP - Tx. de Fiscalizao de Vig. Sanitria; Receitas Correntes; Impostos, Taxas e Contribuies de Melhoria; Taxas; Taxas de Inspeo; Taxas pelo Exerccio do Poder de Polcia; Taxas de Inspeo, Controle e Fiscalizao; ; Taxas pelo Exerccio do Poder de Polcia; Taxas de Inspeo, Controle e Fiscalizao; No se aplica; TPP - Tx. de Fiscalizao de Vig. Sanitria; Arrecadaes; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 25.662,23; R$ 297.391,94; R$ 0,00; 0.0
 11210101010000; TPP - Tx. de Fiscalizao de Vig. Sanitria; Receitas Correntes; Impostos, Taxas e Contribuies de Melhoria; Taxas; Taxas de Inspeo; Taxas pelo Exerccio do Poder de Polcia; Taxas de Inspeo, Controle e Fiscalizao; ; Taxas pelo Exerccio do Poder de Polcia; Taxas de Inspeo, Controle e Fiscalizao; No se aplica; TPP - Tx. de Fiscalizao de Vig. Sanitria; Arrecadaes; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 11.904,07; R$ 309.296,01; R$ 0,00; 0.0
 11145111000000; Imposto sobre Servios de Qualquer Natureza - ISSQN - Principal; Receitas Correntes; Impostos, Taxas e Contribuies de Melhoria; Impostos; Imposto sobre Servios de Qualquer Natureza - ISSQN - Principal; Impostos sobre Produo, Circulao e Servios; Impostos sobre Servios; Imposto sobre Servios de Qualquer Natureza - ISSQN; Impostos sobre Produo, Circulao e Servios; Impostos sobre Servios; Imposto sobre Servios de Qualquer Natureza - ISSQN; Imposto sobre Servios de Qualquer Natureza - ISSQN - Principal; Arrecadaes; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 271.855,62; R$ 1.341.947,35; R$ 0,00; 0.0
 11125001000000; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal; Receitas Correntes; Impostos, Taxas e Contribuies de Melhoria; Impostos; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal; Impostos sobre o Patrimnio; Imposto sobre a Propriedade Predial e Territorial Urbana; ; Impostos sobre o Patrimnio; Imposto sobre a Propriedade Predial e Territorial Urbana; No se aplica; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal; Arrecadaes; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 61.349,67; R$ 5.154.307,78; R$ 0,00; 0.0
 11210101010000; TPP - Tx. de Fiscalizao de Vig. Sanitria; Receitas Correntes; Impostos, Taxas e Contribuies de Melhoria; Taxas; Taxas de Inspeo; Taxas pelo Exerccio do Poder de Polcia; Taxas de Inspeo, Controle e Fiscalizao; ; Taxas pelo Exerccio do Poder de Polcia; Taxas de Inspeo, Controle e Fiscalizao; No se aplica; TPP - Tx. de Fiscalizao de Vig. Sanitria; Arrecadaes; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 8.734,12; R$ 318.030,13; R$ 0,00; 0.0
 11145111000000; Imposto sobre Servios de Qualquer Natureza - ISSQN - Principal; Receitas Correntes; Impostos, Taxas e Contribuies de Melhoria; Impostos; Imposto sobre Servios de Qualquer Natureza - ISSQN - Principal; Impostos sobre Produo, Circulao e Servios; Impostos sobre Servios; Imposto sobre Servios de Qualquer Natureza - ISSQN; Impostos sobre Produo, Circulao e Servios; Impostos sobre Servios; Imposto sobre Servios de Qualquer Natureza - ISSQN; Imposto sobre Servios de Qualquer Natureza - ISSQN - Principal; Arrecadaes; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 378.886,27; R$ 1.720.833,62; R$ 0,00; 0.0
 11125001000000; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal; Receitas Correntes; Impostos, Taxas e Contribuies de Melhoria; Impostos; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal; Impostos sobre o Patrimnio; Imposto sobre a Propriedade Predial e Territorial Urbana; ; Impostos sobre o Patrimnio; Imposto sobre a Propriedade Predial e Territorial Urbana; No se aplica; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal; Arrecadaes; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 52.675,13; R$ 5.206.982,91; R$ 0,00; 0.0
 11210101010000; TPP - Tx. de Fiscalizao de Vig. Sanitria; Receitas Correntes; Impostos, Taxas e Contribuies de Melhoria; Taxas; Taxas de Inspeo; Taxas pelo Exerccio do Poder de Polcia; Taxas de Inspeo, Controle e Fiscalizao; ; Taxas pelo Exerccio do Poder de Polcia; Taxas de Inspeo, Controle e Fiscalizao; No se aplica; TPP - Tx. de Fiscalizao de Vig. Sanitria; Arrecadaes; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 7.040,41; R$ 325.070,54; R$ 0,00; 0.0
 11125001000000; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal; Receitas Correntes; Impostos, Taxas e Contribuies de Melhoria; Impostos; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal; Impostos sobre o Patrimnio; Imposto sobre a Propriedade Predial e Territorial Urbana; ; Impostos sobre o Patrimnio; Imposto sobre a Propriedade Predial e Territorial Urbana; No se aplica; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal; Arrecadaes; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 37.021,83; R$ 5.244.004,74; R$ 0,00; 0.0
 11145111000000; Imposto sobre Servios de Qualquer Natureza - ISSQN - Principal; Receitas Correntes; Impostos, Taxas e Contribuies de Melhoria; Impostos; Imposto sobre Servios de Qualquer Natureza - ISSQN - Principal; Impostos sobre Produo, Circulao e Servios; Impostos sobre Servios; Imposto sobre Servios de Qualquer Natureza - ISSQN; Impostos sobre Produo, Circulao e Servios; Impostos sobre Servios; Imposto sobre Servios de Qualquer Natureza - ISSQN; Imposto sobre Servios de Qualquer Natureza - ISSQN - Principal; Arrecadaes; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 140.944,77; R$ 1.861.778,39; R$ 0,00; 0.0
 11125001000000; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal; Receitas Correntes; Impostos, Taxas e Contribuies de Melhoria; Impostos; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal; Impostos sobre o Patrimnio; Imposto sobre a Propriedade Predial e Territorial Urbana; ; Impostos sobre o Patrimnio; Imposto sobre a Propriedade Predial e Territorial Urbana; No se aplica; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal; Arrecadaes; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 41.683,44; R$ 5.285.688,18; R$ 0,00; 0.0
 11210101010000; TPP - Tx. de Fiscalizao de Vig. Sanitria; Receitas Correntes; Impostos, Taxas e Contribuies de Melhoria; Taxas; Taxas de Inspeo; Taxas pelo Exerccio do Poder de Polcia; Taxas de Inspeo, Controle e Fiscalizao; ; Taxas pelo Exerccio do Poder de Polcia; Taxas de Inspeo, Controle e Fiscalizao; No se aplica; TPP - Tx. de Fiscalizao de Vig. Sanitria; Arrecadaes; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 24.306,83; R$ 349.377,37; R$ 0,00; 0.0
 11145111000000; Imposto sobre Servios de Qualquer Natureza - ISSQN - Principal; Receitas Correntes; Impostos, Taxas e Contribuies de Melhoria; Impostos; Imposto sobre Servios de Qualquer Natureza - ISSQN - Principal; Impostos sobre Produo, Circulao e Servios; Impostos sobre Servios; Imposto sobre Servios de Qualquer Natureza - ISSQN; Impostos sobre Produo, Circulao e Servios; Impostos sobre Servios; Imposto sobre Servios de Qualquer Natureza - ISSQN; Imposto sobre Servios de Qualquer Natureza - ISSQN - Principal; Arrecadaes; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 189.079,39; R$ 2.050.857,78; R$ 0,00; 0.0
 11145111000000; Imposto sobre Servios de Qualquer Natureza - ISSQN - Principal; Receitas Correntes; Impostos, Taxas e Contribuies de Melhoria; Impostos; Imposto sobre Servios de Qualquer Natureza - ISSQN - Principal; Impostos sobre Produo, Circulao e Servios; Impostos sobre Servios; Imposto sobre Servios de Qualquer Natureza - ISSQN; Impostos sobre Produo, Circulao e Servios; Impostos sobre Servios; Imposto sobre Servios de Qualquer Natureza - ISSQN; Imposto sobre Servios de Qualquer Natureza - ISSQN - Principal; Arrecadaes; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 28.770,98; R$ 125.315,62; R$ 2.176.173,40; R$ 0,00; 0.0
 11210101010000; TPP - Tx. de Fiscalizao de Vig. Sanitria; Receitas Correntes; Impostos, Taxas e Contribuies de Melhoria; Taxas; Taxas de Inspeo; Taxas pelo Exerccio do Poder de Polcia; Taxas de Inspeo, Controle e Fiscalizao; ; Taxas pelo Exerccio do Poder de Polcia; Taxas de Inspeo, Controle e Fiscalizao; No se aplica; TPP - Tx. de Fiscalizao de Vig. Sanitria; Arrecadaes; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 10.134,71; R$ 56.568,39; R$ 405.945,76; R$ 0,00; 0.0
 11125001000000; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal; Receitas Correntes; Impostos, Taxas e Contribuies de Melhoria; Impostos; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal; Impostos sobre o Patrimnio; Imposto sobre a Propriedade Predial e Territorial Urbana; ; Impostos sobre o Patrimnio; Imposto sobre a Propriedade Predial e Territorial Urbana; No se aplica; Imposto sobre a Propriedade Predial e Territorial Urbana - Principal; Arrecadaes; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 5.030.124,41; R$ 45.776,43; R$ 5.331.464,61; R$ 0,00; 0.0
 11210101020000; TPP - Tx de Funcion. Estab. Com/Ind/Prest. Serv; Receitas Correntes; Impostos, Taxas e Contribuies de Melhoria; Taxas; Taxas de Inspeo; Taxas pelo Exerccio do Poder de Polcia; Taxas de Inspeo, Controle e Fiscalizao; ; Taxas pelo Exerccio do Poder de Polcia; Taxas de Inspeo, Controle e Fiscalizao; No se aplica; TPP - Tx de Funcion. Estab. Com/Ind/Prest. Serv; Arrecadaes; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 41.383,47; R$ 39,00; R$ 677,20; R$ 0,00; 0.0
 13210101010502; Rec. de Remun. Dep. Banc/Vinculados - Convênios Estado; Receitas Correntes; Receita Patrimonial; Valores Mobiliários; Remuneração de Depósitos Bancários - Principal; Juros e Correções Monetárias; Remuneração de Depósitos Bancários; ; Juros e Correções Monetárias; Remuneração de Depósitos Bancários; Não se aplica; Rec. de Remun. Dep. Banc/Vinculados - Convênios Estado; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 16.282,39; R$ 16.282,39; R$ 0,00; 0.0
 13210101010502; Rec. de Remun. Dep. Banc/Vinculados - Convênios Estado; Receitas Correntes; Receita Patrimonial; Valores Mobiliários; Remuneração de Depósitos Bancários - Principal; Juros e Correções Monetárias; Remuneração de Depósitos Bancários; ; Juros e Correções Monetárias; Remuneração de Depósitos Bancários; Não se aplica; Rec. de Remun. Dep. Banc/Vinculados - Convênios Estado; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 12.505,49; R$ 28.787,88; R$ 0,00; 0.0
 13210101010502; Rec. de Remun. Dep. Banc/Vinculados - Convênios Estado; Receitas Correntes; Receita Patrimonial; Valores Mobiliários; Remuneração de Depósitos Bancários - Principal; Juros e Correções Monetárias; Remuneração de Depósitos Bancários; ; Juros e Correções Monetárias; Remuneração de Depósitos Bancários; Não se aplica; Rec. de Remun. Dep. Banc/Vinculados - Convênios Estado; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 12.960,26; R$ 41.748,14; R$ 0,00; 0.0
 13210101010502; Rec. de Remun. Dep. Banc/Vinculados - Convênios Estado; Receitas Correntes; Receita Patrimonial; Valores Mobiliários; Remuneração de Depósitos Bancários - Principal; Juros e Correções Monetárias; Remuneração de Depósitos Bancários; ; Juros e Correções Monetárias; Remuneração de Depósitos Bancários; Não se aplica; Rec. de Remun. Dep. Banc/Vinculados - Convênios Estado; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 13.597,37; R$ 55.345,51; R$ 0,00; 0.0
 13210101010502; Rec. de Remun. Dep. Banc/Vinculados - Convênios Estado; Receitas Correntes; Receita Patrimonial; Valores Mobiliários; Remuneração de Depósitos Bancários - Principal; Juros e Correções Monetárias; Remuneração de Depósitos Bancários; ; Juros e Correções Monetárias; Remuneração de Depósitos Bancários; Não se aplica; Rec. de Remun. Dep. Banc/Vinculados - Convênios Estado; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 12.575,88; R$ 67.921,39; R$ 0,00; 0.0
 13210101010502; Rec. de Remun. Dep. Banc/Vinculados - Convênios Estado; Receitas Correntes; Receita Patrimonial; Valores Mobiliários; Remuneração de Depósitos Bancários - Principal; Juros e Correções Monetárias; Remuneração de Depósitos Bancários; ; Juros e Correções Monetárias; Remuneração de Depósitos Bancários; Não se aplica; Rec. de Remun. Dep. Banc/Vinculados - Convênios Estado; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 2.181,04; R$ 70.102,43; R$ 0,00; 0.0
 13210101010502; Rec. de Remun. Dep. Banc/Vinculados - Convênios Estado; Receitas Correntes; Receita Patrimonial; Valores Mobiliários; Remuneração de Depósitos Bancários - Principal; Juros e Correções Monetárias; Remuneração de Depósitos Bancários; ; Juros e Correções Monetárias; Remuneração de Depósitos Bancários; Não se aplica; Rec. de Remun. Dep. Banc/Vinculados - Convênios Estado; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 20.441,18; R$ 90.543,61; R$ 0,00; 0.0
 13210101010502; Rec. de Remun. Dep. Banc/Vinculados - Convênios Estado; Receitas Correntes; Receita Patrimonial; Valores Mobiliários; Remuneração de Depósitos Bancários - Principal; Juros e Correções Monetárias; Remuneração de Depósitos Bancários; ; Juros e Correções Monetárias; Remuneração de Depósitos Bancários; Não se aplica; Rec. de Remun. Dep. Banc/Vinculados - Convênios Estado; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 9.876,86; R$ 100.420,47; R$ 0,00; 0.0
